,VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
1093,Ms3QdGIzltU,1,16,257511,unverified,54,English,A hamster is eating sunflower seeds.
1094,Ms3QdGIzltU,1,16,281652,unverified,35,English,A rat is eating food.
1095,Ms3QdGIzltU,1,16,157374,unverified,13,English,A hamster is eating sunflower seeds.
1096,Ms3QdGIzltU,1,16,253372,unverified,54,English,A hamster is eating nuts and carrots.
1097,Ms3QdGIzltU,1,16,373663,unverified,48,English,A hamster is eating.
1098,Ms3QdGIzltU,1,16,831839,unverified,36,English,A hamster is taking his meal.
1099,Ms3QdGIzltU,1,16,813710,unverified,30,English,A hamster is eating some seeds.
1100,Ms3QdGIzltU,1,16,309415,unverified,64,English,A hamster eating seeds.
1101,Ms3QdGIzltU,1,16,844963,unverified,60,English,A hamster eating nuts.
1102,Ms3QdGIzltU,1,16,214410,unverified,39,English,A hamster is eating sunflower seeds.
1103,Ms3QdGIzltU,1,16,169605,unverified,29,English,A hampster is eating.
1104,Ms3QdGIzltU,1,16,169072,unverified,61,English,A rat is eating.
1105,Ms3QdGIzltU,1,16,617730,unverified,22,English,A hamster is eating sunflower seeds.
1106,Ms3QdGIzltU,1,16,749155,unverified,120,English,A cute little rat eating whatever it find on its way.
1107,Ms3QdGIzltU,1,16,223451,unverified,52,English,A rat is eating nuts.
1108,Ms3QdGIzltU,1,16,467982,unverified,125,English,A mouse eating some sort of food items kept on a table.
1109,Ms3QdGIzltU,1,16,246119,unverified,61,English,A hamster eats several sunflower seeds.
1110,Ms3QdGIzltU,1,16,600230,unverified,21,English,A hamster eats a lot.
1111,Ms3QdGIzltU,1,16,130040,unverified,39,English,A rat eating food
1112,Ms3QdGIzltU,1,16,346578,unverified,123,English,A guinea pig is stuffing sunflower seeds into its cheeks.
1113,Ms3QdGIzltU,1,16,662670,unverified,94,English,A hamster is eating seeds on a table with carrots.
1114,Ms3QdGIzltU,1,16,675312,unverified,77,English,A hamster is stuffing his cheeks.
1115,Ms3QdGIzltU,1,16,807872,unverified,38,English,A hamster eats some seeds.
1116,Ms3QdGIzltU,1,16,963466,unverified,37,English,A rat is eating seeds.
1117,Ms3QdGIzltU,1,16,990853,unverified,91,English,the rat is eating food
1118,Ms3QdGIzltU,1,16,531524,unverified,157,English,The Hamster is storing food in its cheeks.
1119,Ms3QdGIzltU,1,16,148171,unverified,98,English,A hamster eating seeds.
1120,Ms3QdGIzltU,1,16,638934,unverified,9,English,A hamster is eating seeds.
1121,Ms3QdGIzltU,1,16,554590,unverified,39,English,A hamster eats seeds.
1122,Ms3QdGIzltU,1,16,132982,unverified,114,English,A rat trying to stuff some food in his cheeks.
1205,LQ-jv8g1YVI,1,6,760882,clean,21,English,A cat is on a robot.
1206,LQ-jv8g1YVI,1,6,275759,clean,36,English,A cat is playing with some machine.
1207,LQ-jv8g1YVI,1,6,155632,clean,23,English,A cat is riding a robot vacuum.
1208,LQ-jv8g1YVI,1,6,617730,clean,19,English,A cat is riding a roomba around the floor.
1209,LQ-jv8g1YVI,1,6,135621,clean,67,English,A cat is riding on a Roomba robotic vacuum cleaner.
1210,LQ-jv8g1YVI,1,6,878566,clean,19,English,A cat is riding on a Roomba.
1211,LQ-jv8g1YVI,1,6,435773,clean,17,English,A cat is riding on a Roomba.
1212,LQ-jv8g1YVI,1,6,825347,clean,14,English,A cat is riding on a roomba.
1213,LQ-jv8g1YVI,1,6,922727,clean,27,English,A cat is riding on a vacuum cleaner.
1214,LQ-jv8g1YVI,1,6,280252,clean,48,English,A cat is riding on a weight machine.
1215,LQ-jv8g1YVI,1,6,374994,clean,25,English,A cat is riding on top of a vacuum.
1216,LQ-jv8g1YVI,1,6,807872,clean,19,English,A cat rides a robotic vacuum.
1217,LQ-jv8g1YVI,1,6,295615,clean,79,English,A cat rides a Roomba.
1218,LQ-jv8g1YVI,1,6,159786,clean,507,English,A cat rides an electrical appliance.
1219,LQ-jv8g1YVI,1,6,215924,clean,52,English,A cat rides on a disk.
1220,LQ-jv8g1YVI,1,6,297776,clean,25,English,A cat takes a ride on a robotic vacuum.
1221,LQ-jv8g1YVI,1,6,762891,clean,20,English,The cat is riding on the the Roomba machine.
1222,LQ-jv8g1YVI,1,6,309959,clean,20,English,The cat sat on a roomba driver as it moved around the floor.
1223,LQ-jv8g1YVI,1,6,553931,clean,20,English,The cat sat on a roomba driver.
1224,LQ-jv8g1YVI,1,6,132982,unverified,108,English,A cat on moving Roomba.
1225,LQ-jv8g1YVI,1,6,965612,unverified,49,English,the dog is playing
1226,LQ-jv8g1YVI,1,6,611139,unverified,235,English,A cat is watching its weight.
1227,LQ-jv8g1YVI,1,6,799001,unverified,38,English,A cat is riding a vacuum.
1228,LQ-jv8g1YVI,1,6,154335,unverified,73,English,the cat is drive the machine
1229,LQ-jv8g1YVI,1,6,707318,unverified,15,English,A cat is riding on a robot.
1230,LQ-jv8g1YVI,1,6,318570,unverified,380,English,A cat is sitting on the roomba driver.
1231,LQ-jv8g1YVI,1,6,403763,unverified,107,English,A cat is riding on a Roomba.
1232,LQ-jv8g1YVI,1,6,829808,unverified,59,English,A cat is driving roomba.
1233,LQ-jv8g1YVI,1,6,280252,unverified,29,English,A cat is riding on a machine.
1234,LQ-jv8g1YVI,1,6,497691,unverified,37,English,A CAT IS PLAYING WITH SOMEONE.
1235,LQ-jv8g1YVI,1,6,741585,unverified,23,English,A cat is riding on a vacuum.
1236,LQ-jv8g1YVI,1,6,475845,unverified,87,English,a cat can be driving
1237,LQ-jv8g1YVI,1,6,599728,unverified,44,English,a little black cat scating
1238,LQ-jv8g1YVI,1,6,373663,unverified,33,English,A cat is riding on a Roomba.
1239,LQ-jv8g1YVI,1,6,267784,unverified,65,English,A cat is riding on a Roomba.
1240,LQ-jv8g1YVI,1,6,534192,unverified,36,English,A cat rides on a moving roomba.
1241,LQ-jv8g1YVI,1,6,919506,unverified,27,English,a cat playing.
1242,LQ-jv8g1YVI,1,6,263152,unverified,67,English,A CAT IS ENJOYING REVOLVING RIDE
1243,LQ-jv8g1YVI,1,6,155632,unverified,163,English,A kitten is riding a robot vacuum.
1244,LQ-jv8g1YVI,1,6,169605,unverified,14,English,A cat is riding on a vacuum.
1245,LQ-jv8g1YVI,1,6,169072,unverified,33,English,A cat is playing.
1246,LQ-jv8g1YVI,1,6,394339,unverified,98,English,A cat playing with a roomba.
1247,LQ-jv8g1YVI,1,6,309959,unverified,21,English,The cat rode the roomba as it traveled around the room.
1248,LQ-jv8g1YVI,1,6,334439,unverified,54,English,A cat sit on the machine
1249,LQ-jv8g1YVI,1,6,977945,unverified,185,English,A funny cat playing in the house
1250,LQ-jv8g1YVI,1,6,279187,unverified,41,English,"A cat enjoys a ride on Roomba, the robotic vacuum cleaner."
1251,LQ-jv8g1YVI,1,6,762891,unverified,15,English,The cat is riding the moving roomba.
1252,LQ-jv8g1YVI,1,6,525230,unverified,378,English,"wow, funny cat"
1253,LQ-jv8g1YVI,1,6,633378,unverified,26,English,A cat is sitting on a roomba driver.
1301,BVjvRpmHg0w,157,165,550906,clean,46,English,A woman is cutting broccoli.
1302,BVjvRpmHg0w,157,165,297776,clean,35,English,A woman carves up a big stalk of broccoli.
1303,BVjvRpmHg0w,157,165,825347,clean,14,English,A woman is chopping broccoli.
1304,BVjvRpmHg0w,157,165,878566,clean,44,English,A woman is chopping up brocolli with a large knife.
1305,BVjvRpmHg0w,157,165,772960,clean,201,English,A woman is cutting a broccoli into smaller flowerettes using a large knife.
1306,BVjvRpmHg0w,157,165,280252,clean,55,English,A woman is cutting a broccoli.
1307,BVjvRpmHg0w,157,165,135621,clean,22,English,A woman is cutting a head of broccoli into florets.
1308,BVjvRpmHg0w,157,165,374994,clean,14,English,A woman is cutting broccoli with a knife.
1309,BVjvRpmHg0w,157,165,625932,clean,45,English,A woman is cutting broccoli.
1310,BVjvRpmHg0w,157,165,615204,clean,35,English,A woman is cutting broccoli.
1311,BVjvRpmHg0w,157,165,155632,clean,25,English,A woman is cutting broccoli.
1312,BVjvRpmHg0w,157,165,435773,clean,18,English,A woman is cutting up broccoli.
1313,BVjvRpmHg0w,157,165,275759,clean,33,English,A woman is slicing broccoli.
1314,BVjvRpmHg0w,157,165,252681,clean,41,English,A woman is slicing broccoli.
1315,BVjvRpmHg0w,157,165,760882,clean,29,English,A woman slices broccoli.
1316,BVjvRpmHg0w,157,165,922727,clean,29,English,Broccoli is being cut.
1317,BVjvRpmHg0w,157,165,553931,clean,21,English,The lady cut broccoli up.
1318,BVjvRpmHg0w,157,165,309959,clean,16,English,The lady cut the broccoli.
1319,BVjvRpmHg0w,157,165,762891,clean,23,English,The woman is slicing broccoli.
1320,BVjvRpmHg0w,157,165,497691,unverified,78,English,A lady cut the calliflower and one girl see it
1321,BVjvRpmHg0w,157,165,599728,unverified,131,English,A lady is cutting cauliflower
1322,BVjvRpmHg0w,157,165,741585,unverified,40,English,A woman chops up some brocoli.
1323,BVjvRpmHg0w,157,165,155632,unverified,26,English,A woman is cutting broccoli.
1324,BVjvRpmHg0w,157,165,974128,unverified,132,English,A women  is preparing the beef broccoli.
1325,BVjvRpmHg0w,157,165,705358,unverified,148,English,some woman are making THAI FOOD Beef Broccoli
1326,BVjvRpmHg0w,157,165,371782,unverified,146,English,The women are cooking the Thai broccoli recipe.
1327,BVjvRpmHg0w,157,165,531524,unverified,164,English,Two women are making (Thai food) beef broccoli.
1328,BVjvRpmHg0w,157,165,977945,unverified,373,English,two women THAI FOOD Beef Broccoli
1329,BVjvRpmHg0w,157,165,120198,unverified,76,English,women showing how to make thai beef broccoli
1330,BVjvRpmHg0w,157,165,418656,unverified,68,English,A lady is cutting a vegetable.
1331,BVjvRpmHg0w,157,165,963466,unverified,40,English,A lady is cutting broccoli.
1332,BVjvRpmHg0w,157,165,304047,unverified,54,English,A lady is cutting vegetable.
1333,BVjvRpmHg0w,157,165,281652,unverified,47,English,A woman are cutting cauliflower into pieces.
1334,BVjvRpmHg0w,157,165,563584,unverified,26,English,A woman cuts broccoli.
1335,BVjvRpmHg0w,157,165,406601,unverified,42,English,A woman is cutting a broccoli.
1336,BVjvRpmHg0w,157,165,682611,unverified,80,English,A woman is cutting broccoli into florets.
1337,BVjvRpmHg0w,157,165,157374,unverified,44,English,A woman is cutting broccoli stalks with a large knife.
1338,BVjvRpmHg0w,157,165,799001,unverified,18,English,A woman is cutting broccoli.
1339,BVjvRpmHg0w,157,165,638934,unverified,9,English,A woman is cutting broccoli.
1340,BVjvRpmHg0w,157,165,257511,unverified,22,English,A woman is cutting broccoli.
1341,BVjvRpmHg0w,157,165,169072,unverified,37,English,A woman is cutting the vegetable.
1342,BVjvRpmHg0w,157,165,951503,unverified,75,English,A woman is slicing brocolli.
1343,BVjvRpmHg0w,157,165,707318,unverified,14,English,A woman slices broccoli.
1344,BVjvRpmHg0w,157,165,785885,unverified,63,English,A women is illustrating the recipe
1345,BVjvRpmHg0w,157,165,169605,unverified,21,English,Someone is slicing broccoli.
1346,BVjvRpmHg0w,157,165,457868,unverified,308,English,The easy to cook Thai recipe with broccoli and mutton in Thai T.V Show.
1347,BVjvRpmHg0w,157,165,394339,unverified,237,English,The woman chopped the broccoli in small.
1348,BVjvRpmHg0w,157,165,762891,unverified,15,English,The woman is slicing broccoli.
1349,BVjvRpmHg0w,157,165,965612,unverified,77,English,they are cutting vegitable
1350,BVjvRpmHg0w,157,165,919506,unverified,22,English,two girls cooking beef.
1351,BVjvRpmHg0w,157,165,467982,unverified,249,English,Two women cutting a cauliflower with a knife.
1352,BVjvRpmHg0w,157,165,373663,unverified,31,English,Woman cutting broccoli.
1353,BVjvRpmHg0w,157,165,130040,unverified,46,English,women are cooking in the kichen
1354,BVjvRpmHg0w,157,165,475845,unverified,106,English,SHE IS COOKING
1355,QzcTlEpAigQ,0,14,878566,clean,24,English,A beagle is peeing off a boat into the water.
1356,QzcTlEpAigQ,0,14,135621,clean,127,English,A dog is shown urinating off of a wooden deck into a body of water.
1357,QzcTlEpAigQ,0,14,435773,clean,20,English,A dog is going pee into a lake while on a boat.
1358,QzcTlEpAigQ,0,14,922727,clean,37,English,A dog is peeing in a lake.
1359,QzcTlEpAigQ,0,14,275759,clean,18,English,A dog is pissing into sea from a boat.
1360,QzcTlEpAigQ,0,14,825347,clean,13,English,A dog pees off the side of a boat.
1361,QzcTlEpAigQ,0,14,374994,clean,24,English,A beagle is peeing off the edge of a boat.
1362,QzcTlEpAigQ,0,14,297776,clean,37,English,A dog urinates on a boat railing.
1363,QzcTlEpAigQ,0,14,155632,clean,24,English,A dog is peeing in the water.
1364,QzcTlEpAigQ,0,14,164462,clean,39,English,A beagle peeing off the side of a boat.
1365,QzcTlEpAigQ,0,14,772960,clean,238,English,A small brown dog standing near one edge of a wooden pathway is urinating into the water below.
1366,QzcTlEpAigQ,0,14,550906,clean,35,English,a dog at sea on a boat
1367,QzcTlEpAigQ,0,14,309959,clean,21,English,The dog peed on the side of the houseboat.
1368,QzcTlEpAigQ,0,14,762891,clean,40,English,The dog is urinating into the water.
1369,QzcTlEpAigQ,0,14,625932,clean,58,English,A beagle is going to the restroom off the side of a boat.
1370,QzcTlEpAigQ,0,14,553931,clean,35,English,The dog peed on the pier of the boat.
1371,QzcTlEpAigQ,0,14,246119,unverified,100,English,A dog on a boat marks his territory on a rail.
1372,QzcTlEpAigQ,0,14,120123,unverified,36,English,A beagle takes pee on a boat dock as he gets on a boat.
1373,QzcTlEpAigQ,0,14,371782,unverified,136,English,A dog is standing on the bridge.
1374,QzcTlEpAigQ,0,14,334439,unverified,57,English,A dog pass urine in the sea
1375,QzcTlEpAigQ,0,14,741585,unverified,26,English,A dog pees off the side of a boat.
1376,QzcTlEpAigQ,0,14,977945,unverified,441,English,A puppy is boat beagle
1377,QzcTlEpAigQ,0,14,919506,unverified,44,English,the dog watching the swimming pool
1378,QzcTlEpAigQ,0,14,130040,unverified,27,English,a boat beagle
1379,QzcTlEpAigQ,0,14,403763,unverified,87,English,A dog is doing urine on water.
1380,QzcTlEpAigQ,0,14,169072,unverified,19,English,A dog is going toilet.
1381,QzcTlEpAigQ,0,14,169605,unverified,21,English,A dog is peeing off a boat into water.
1382,QzcTlEpAigQ,0,14,155632,unverified,23,English,A dog is peeing off a boat.
1383,QzcTlEpAigQ,0,14,600230,unverified,24,English,A dog is peeing on a boat.
1384,QzcTlEpAigQ,0,14,707318,unverified,24,English,A dog is peeing.
1385,QzcTlEpAigQ,0,14,963466,unverified,25,English,A dog is urinating in river.
1386,QzcTlEpAigQ,0,14,373663,unverified,143,English,A dog is urinating in water..
1387,QzcTlEpAigQ,0,14,521022,unverified,33,English,A dog is urinating off of a boat into the water.
1388,QzcTlEpAigQ,0,14,425678,unverified,30,English,A dog is urinating off the side of a boat.
1389,QzcTlEpAigQ,0,14,257511,unverified,29,English,A dog is urinating off the side of a boat.
1390,QzcTlEpAigQ,0,14,408179,unverified,26,English,A dog is urinating on a boat.
1391,QzcTlEpAigQ,0,14,682611,unverified,79,English,A dog is urinating on the rails of a boat.
1392,QzcTlEpAigQ,0,14,502429,unverified,55,English,A dog is walking on a deck.
1393,QzcTlEpAigQ,0,14,394339,unverified,103,English,A dog make dirty the pool by doing bathroom in it.
1394,QzcTlEpAigQ,0,14,157374,unverified,77,English,A dog on a boat urinates into the water.
1395,QzcTlEpAigQ,0,14,132126,unverified,65,English,A dog on a raft.
1396,QzcTlEpAigQ,0,14,236993,unverified,28,English,A DOG ON A SMALL SHIP
1397,QzcTlEpAigQ,0,14,467982,unverified,58,English,A dog peeing on the stairs of a pool.
1398,QzcTlEpAigQ,0,14,947723,unverified,68,English,A dog pees into a lake.
1399,QzcTlEpAigQ,0,14,589738,unverified,64,English,A dog pees on a boat.
1400,QzcTlEpAigQ,0,14,617730,unverified,17,English,A dog relieves himself on a boat.
1401,QzcTlEpAigQ,0,14,958230,unverified,86,English,A dog urinates from a boat into water.
1402,QzcTlEpAigQ,0,14,148171,unverified,110,English,A dog urinating in the sea from a boat.
1403,QzcTlEpAigQ,0,14,807872,unverified,31,English,A dog walks along the stern of a boat.
1404,QzcTlEpAigQ,0,14,563584,unverified,47,English,Dog pees off the edge of a boat.
1405,QzcTlEpAigQ,0,14,762891,unverified,32,English,The dog is trained to urinate in the water.
1406,QzcTlEpAigQ,0,14,990853,unverified,29,English,the is completed  nature call
1407,QzcTlEpAigQ,0,14,497691,unverified,33,English,A DOG IS GOING THE BATHROOM.
1408,QzcTlEpAigQ,0,14,965612,unverified,58,English,the dog playing the boat
1409,QzcTlEpAigQ,0,14,418656,unverified,67,English,A dog is passing urine in a water.
1410,QzcTlEpAigQ,0,14,132982,unverified,416,English,A dog soo in the pool.
1425,AysIdzGF-7M,6,14,326919,unverified,29,English,A kitten plays with string.
1426,AysIdzGF-7M,6,14,310111,unverified,40,English,cat is playing
1427,AysIdzGF-7M,6,14,696912,unverified,75,English,The kitten is jumping and trying to catch the string.
1428,AysIdzGF-7M,6,14,605851,unverified,90,English,A kitten trying to catch upon a wire.
1429,AysIdzGF-7M,6,14,389584,unverified,26,English,A cat plays with a piece of string.
1430,AysIdzGF-7M,6,14,257003,unverified,80,English,A cat is playing.
1431,AysIdzGF-7M,6,14,244998,unverified,53,English,A cute Cat jumps playfully!
1432,AysIdzGF-7M,6,14,976577,unverified,46,English,cat trying to hold the thread
1433,AysIdzGF-7M,6,14,860525,unverified,220,English,In video a cat is jumping on bed and catching the strip.
1434,AysIdzGF-7M,6,14,794301,unverified,38,English,A small cat is trying to catch a cord.
1435,AysIdzGF-7M,6,14,160707,unverified,59,English,The cats play becomes more interesting with the thread hanging
1436,AysIdzGF-7M,6,14,135621,unverified,86,English,A cat is playing with some object that is dangling above it.
1437,AysIdzGF-7M,6,14,502429,unverified,138,English,A kitten is playing with the rope.
1438,AysIdzGF-7M,6,14,147587,unverified,87,English,A cat is catching rope
1439,AysIdzGF-7M,6,14,230966,unverified,79,English,cat is trying to catch the thread.
1440,AysIdzGF-7M,6,14,922727,unverified,71,English,A cat is playing with a string.
1441,AysIdzGF-7M,6,14,275759,unverified,90,English,A kitten is playing with a rope.
1442,AysIdzGF-7M,6,14,660519,unverified,108,English,A cat is trying to catch the rope.
1443,AysIdzGF-7M,6,14,387131,unverified,28,English,The kitten is playing with string.
1444,AysIdzGF-7M,6,14,455199,unverified,56,English,cat is playing
1445,AysIdzGF-7M,6,14,297776,unverified,31,English,A kitten chases a string.
1446,AysIdzGF-7M,6,14,147492,unverified,57,English,A kitten plays with a piece of ribbon held over its head.
1447,AysIdzGF-7M,6,14,844963,unverified,66,English,A cat is tring to grab a string.
1448,AysIdzGF-7M,6,14,155632,unverified,78,English,A kitten is batting at some ribbon.
1449,AysIdzGF-7M,6,14,223451,unverified,45,English,A cat is trying to catch a string.
1450,AysIdzGF-7M,6,14,358551,unverified,74,English,A cat is jumping & try to catch something
1451,AysIdzGF-7M,6,14,505632,unverified,102,English,"The jumping Pussy cat, is trying to hold on to the thread like thing."
1452,AysIdzGF-7M,6,14,550906,unverified,61,English,A kitten jumping for a ribbon.
1453,AysIdzGF-7M,6,14,612493,unverified,67,English,A person playing with a cat
1454,AysIdzGF-7M,6,14,295615,unverified,47,English,A cat is jumping up trying to catch a string.
1455,AysIdzGF-7M,6,14,481414,unverified,76,English,A cat is attempting to grab a dangling object.
1456,AysIdzGF-7M,6,14,285931,unverified,16,English,A cat plays with a ribbon.
1457,AysIdzGF-7M,6,14,294348,unverified,36,English,A kitten is playing.
1458,AysIdzGF-7M,6,14,963466,unverified,42,English,The cat is trying to catch the rope.
1459,AysIdzGF-7M,6,14,625932,unverified,115,English,A kitten is playing with string.
1460,AysIdzGF-7M,6,14,804759,unverified,143,English,A kitten is playing with a dangling ribbon
1461,AysIdzGF-7M,6,14,553931,unverified,32,English,The cat is trying to catch a string that is being dangled above its head.
1551,bJJndejsUWc,88,98,682611,clean,100,English,A band is performing on stage with fire in the background.
1552,bJJndejsUWc,88,98,760882,clean,38,English,A band plays onstage.
1553,bJJndejsUWc,88,98,135621,clean,87,English,A band is playing on stage under blue lights when slowly the lights change to bright white.
1554,bJJndejsUWc,88,98,280252,clean,41,English,A band is performing on a stage.
1555,bJJndejsUWc,88,98,159786,clean,477,English,A band is singing on a foggy stage.
1556,bJJndejsUWc,88,98,435773,clean,51,English,A band is performing onstage.
1557,bJJndejsUWc,88,98,922727,clean,36,English,A band is performing on a stage.
1558,bJJndejsUWc,88,98,275759,clean,34,English,A band is performing out stage.
1559,bJJndejsUWc,88,98,825347,clean,11,English,A band is playing on a stage.
1560,bJJndejsUWc,88,98,374994,clean,28,English,A band is performing on a stage.
1561,bJJndejsUWc,88,98,297776,clean,31,English,A band performs on a stage.
1562,bJJndejsUWc,88,98,181773,clean,24,English,A band is playing onstage.
1563,bJJndejsUWc,88,98,155632,clean,29,English,Musicians are performing music.
1564,bJJndejsUWc,88,98,169605,clean,18,English,People are singing.
1565,bJJndejsUWc,88,98,617730,clean,17,English,A band is performing on stage.
1566,bJJndejsUWc,88,98,984231,clean,29,English,A band is performing on a stage.
1567,bJJndejsUWc,88,98,896610,clean,26,English,A band is performing live on a stage.
1568,bJJndejsUWc,88,98,309959,clean,16,English,The band performed on stage.
1569,bJJndejsUWc,88,98,762891,clean,25,English,The band is perfoming in front of an audience.
1570,bJJndejsUWc,88,98,675312,clean,200,English,A band is playing and singing on a stage.
1571,bJJndejsUWc,88,98,807872,clean,24,English,A band plays.
1572,bJJndejsUWc,88,98,553931,clean,25,English,The band performed on stage.
1573,bJJndejsUWc,88,98,741585,unverified,15,English,A band is singing on a stage.
1574,bJJndejsUWc,88,98,599728,unverified,204,English,featuring a show
1575,bJJndejsUWc,88,98,467982,unverified,41,English,a short clip showing some sort of artists performing in a concert.
1576,bJJndejsUWc,88,98,977945,unverified,50,English,Massive Attack - Hartcliffe Star live in Zagreb
1577,bJJndejsUWc,88,98,707318,unverified,19,English,A band is playing on stage.
1578,bJJndejsUWc,88,98,318570,unverified,387,English,a man is singing through the mike .
1579,bJJndejsUWc,88,98,403763,unverified,65,English,The band is performing.
1580,bJJndejsUWc,88,98,373663,unverified,28,English,A band is performing onstage.
1581,bJJndejsUWc,88,98,813710,unverified,22,English,A band is playing on a stage.
1582,bJJndejsUWc,88,98,534192,unverified,48,English,A band performs on a stage.
1583,bJJndejsUWc,88,98,919506,unverified,55,English,all people are singing and dancing.
1584,bJJndejsUWc,88,98,754300,unverified,68,English,A band is performing on a stage
1585,bJJndejsUWc,88,98,169072,unverified,213,English,Men are performing stage music.
1586,bJJndejsUWc,88,98,303815,unverified,32,English,the gang of people are perfoming
1587,bJJndejsUWc,88,98,394339,unverified,132,English,A musical group performing on stage.
1588,bJJndejsUWc,88,98,130040,unverified,28,English,people are playing music
1589,bJJndejsUWc,88,98,525230,unverified,371,English,super Hartcliffe star live in zagreb
1590,bJJndejsUWc,88,98,633378,unverified,25,English,A band is performing on stage.
1591,bJJndejsUWc,88,98,638934,unverified,11,English,A band is performing on stage.
1592,bJJndejsUWc,88,98,965612,unverified,68,English,the person is playing with music and dancing
1593,bJJndejsUWc,88,98,497691,unverified,61,English,SINGERS ARE SINGING ON THE STAGE.
1594,bJJndejsUWc,88,98,495520,unverified,68,English,Singing boys
1595,bJJndejsUWc,88,98,132982,unverified,35,English,A band is performing on a stage.
1596,Xh6rdpJNaf0,0,15,760882,clean,84,English,A bunny is licking itself.
1597,Xh6rdpJNaf0,0,15,135621,clean,60,English,A rabbit is sitting on a wooden ledge licking it's front paws.
1598,Xh6rdpJNaf0,0,15,159786,clean,283,English,A rabbit is cleaning itself.
1599,Xh6rdpJNaf0,0,15,922727,clean,41,English,A rabbit is grooming itself.
1600,Xh6rdpJNaf0,0,15,275759,clean,32,English,A rabbit is licking it's legs.
1601,Xh6rdpJNaf0,0,15,825347,clean,13,English,A bunny is cleaning itself.
1602,Xh6rdpJNaf0,0,15,374994,clean,31,English,A bunny is nibbling food in its paws.
1603,Xh6rdpJNaf0,0,15,297776,clean,32,English,A rabbit rubs its head with its paws.
1604,Xh6rdpJNaf0,0,15,155632,clean,57,English,A bunny rabbit is licking its paws.
1605,Xh6rdpJNaf0,0,15,169605,clean,22,English,A bunny is licking its paws.
1606,Xh6rdpJNaf0,0,15,617730,clean,18,English,A white rabbit sits at a doorway.
1607,Xh6rdpJNaf0,0,15,309959,clean,18,English,The white rabbit cleaned its face with its paw.
1608,Xh6rdpJNaf0,0,15,295615,clean,67,English,A rabbit sits outside of a door licking his paws.
1609,Xh6rdpJNaf0,0,15,762891,clean,22,English,The rabbit is cleaning his paws.
1610,Xh6rdpJNaf0,0,15,215924,clean,54,English,A rabbit wipes its face.
1611,Xh6rdpJNaf0,0,15,807872,clean,25,English,A rabbit grooms itself.
1612,Xh6rdpJNaf0,0,15,553931,clean,25,English,The white rabit washed his face with his paw.
1613,Xh6rdpJNaf0,0,15,741585,unverified,15,English,A bunny is cleaning itself.
1614,Xh6rdpJNaf0,0,15,394339,unverified,63,English,a small white rabbit sitting infront of a house door awaiting for it to open.
1615,Xh6rdpJNaf0,0,15,965612,unverified,56,English,the rabbit is rubbing mouth
1616,Xh6rdpJNaf0,0,15,164197,unverified,13,English,A rabbit is cleaning itself.
1617,Xh6rdpJNaf0,0,15,373663,unverified,27,English,A rabbit is cleaning itself.
1618,Xh6rdpJNaf0,0,15,557672,unverified,65,English,rabbit
1619,Xh6rdpJNaf0,0,15,919506,unverified,32,English,a rabbit inching it self.
1620,Xh6rdpJNaf0,0,15,169072,unverified,36,English,A rabbit is itching its face.
1621,Xh6rdpJNaf0,0,15,147857,unverified,138,English,The rabbit is eating.
1622,Xh6rdpJNaf0,0,15,408179,unverified,15,English,A rabbit is grooming.
1623,Xh6rdpJNaf0,0,15,130040,unverified,24,English,a rabit is playing
1624,Xh6rdpJNaf0,0,15,352221,unverified,64,English,A rabbit is eating something near a wooden fence.
1625,Xh6rdpJNaf0,0,15,633378,unverified,28,English,A rabbit is licking its palm.
1626,Xh6rdpJNaf0,0,15,638934,unverified,11,English,A rabbit is cleaning its face.
1627,Xh6rdpJNaf0,0,15,132982,unverified,114,English,A Rabbit Scrabbling.
1716,ItFqogTmAvQ,389,395,682611,clean,80,English,A woman and a man are holding hands and running towards the ocean.
1717,ItFqogTmAvQ,389,395,760882,clean,12,English,A man and woman are running together.
1718,ItFqogTmAvQ,389,395,707318,clean,30,English,A man and woman are running together.
1719,ItFqogTmAvQ,389,395,135621,clean,65,English,A man and woman are running through an open gate that leads to the ocean.
1720,ItFqogTmAvQ,389,395,257511,clean,18,English,A man and a woman are running toward the ocean.
1721,ItFqogTmAvQ,389,395,275759,clean,21,English,A man and a woman are running.
1722,ItFqogTmAvQ,389,395,157374,clean,119,English,"A man and and woman are running together, holding hands."
1723,ItFqogTmAvQ,389,395,297776,clean,28,English,A man and a woman run down a path.
1724,ItFqogTmAvQ,389,395,373663,clean,47,English,"A man, and a woman are running."
1725,ItFqogTmAvQ,389,395,155632,clean,21,English,A man and woman are running outside.
1726,ItFqogTmAvQ,389,395,617730,clean,19,English,A man and woman are running down the street.
1727,ItFqogTmAvQ,389,395,762891,clean,13,English,The man and woman are running.
1728,ItFqogTmAvQ,389,395,675312,clean,46,English,A couple are running towards the ocean.
1729,ItFqogTmAvQ,389,395,807872,clean,20,English,A man and a woman run toward the ocean.
1730,ItFqogTmAvQ,389,395,553931,clean,22,English,The couple ran hand in hand to the ocean.
1731,ItFqogTmAvQ,389,395,965612,unverified,32,English,the people are running
1732,ItFqogTmAvQ,389,395,486133,unverified,44,English,A man and a woman are running together towards the ocean.
1733,ItFqogTmAvQ,389,395,318570,unverified,90,English,a hero and the heroine are running.
1734,ItFqogTmAvQ,389,395,741585,unverified,15,English,A man and woman are running.
